# Time-averaged data for fix 4
# TimeStep c_1[1] c_1[2] c_1[3] c_1[4]
480200 3534.11 2885.52 0 6419.63
480300 3526.27 2876.49 0 6402.76
480400 3515.17 2874.23 0 6389.4
480500 3507.54 2875.7 0 6383.24
480600 3499.47 2876.34 0 6375.81
480700 3505.94 2876.72 0 6382.67
480800 3513.66 2872.5 0 6386.16
480900 3515.17 2867.32 0 6382.49
481000 3514.56 2862.52 0 6377.08
481100 3514.37 2855.49 0 6369.85
481200 3506.13 2852.82 0 6358.95
481300 3496.45 2855.77 0 6352.23
481400 3493.18 2855.14 0 6348.32
481500 3486.24 2853.39 0 6339.63
481600 3480.7 2850.08 0 6330.78
481700 3474.5 2853.47 0 6327.97
481800 3469.08 2865.03 0 6334.1
481900 3469.04 2865.98 0 6335.03
482000 3470.81 2870.98 0 6341.79
482100 3473.7 2871.11 0 6344.81
482200 3478.6 2870.39 0 6348.99
482300 3484.46 2869.79 0 6354.26
482400 3491.18 2867.86 0 6359.04
482500 3493.66 2860.21 0 6353.86
482600 3502.67 2853.17 0 6355.85
482700 3506.23 2858.85 0 6365.08
482800 3505.65 2862.62 0 6368.27
482900 3511.55 2865.53 0 6377.09
483000 3512.62 2863.76 0 6376.38
483100 3516.94 2857.63 0 6374.57
483200 3521.84 2854.44 0 6376.28
483300 3517.14 2850.53 0 6367.68
483400 3512.57 2847.31 0 6359.88
483500 3512.31 2847.62 0 6359.93
483600 3508.67 2856.88 0 6365.55
483700 3501.75 2861.44 0 6363.19
483800 3490.14 2869.65 0 6359.79
483900 3490.85 2872.21 0 6363.06
484000 3499.57 2873.63 0 6373.19
484100 3507.6 2874.15 0 6381.75
484200 3516.25 2865.23 0 6381.48
484300 3516.77 2856.86 0 6373.63
484400 3517.97 2849.4 0 6367.37
484500 3530.69 2841.15 0 6371.84
484600 3542.19 2842.7 0 6384.89
484700 3545.49 2842.93 0 6388.43
484800 3548.01 2850.09 0 6398.1
484900 3554.09 2864.32 0 6418.41
485000 3551.22 2866.16 0 6417.38
485100 3536.88 2863.85 0 6400.73
485200 3524.51 2859.4 0 6383.9
485300 3519.42 2862.27 0 6381.69
485400 3520.18 2866.17 0 6386.36
485500 3520.09 2866.31 0 6386.4
485600 3516.85 2873.44 0 6390.29
485700 3523.48 2875.99 0 6399.47
485800 3534.4 2877.32 0 6411.72
485900 3536.98 2884.03 0 6421.01
486000 3538.46 2882.76 0 6421.22
486100 3537.54 2877.57 0 6415.11
486200 3534.58 2867.53 0 6402.11
486300 3528.96 2854.92 0 6383.88
486400 3530.78 2847.58 0 6378.37
486500 3536.09 2840.74 0 6376.83
486600 3541.58 2839.4 0 6380.98
486700 3540.95 2844.42 0 6385.38
486800 3536.71 2851.43 0 6388.14
486900 3532.39 2858.92 0 6391.31
487000 3525.68 2865.86 0 6391.54
487100 3521.32 2872.47 0 6393.79
487200 3515.21 2881.05 0 6396.26
487300 3513.04 2891.59 0 6404.64
487400 3513.76 2896.05 0 6409.8
487500 3520.07 2898.08 0 6418.15
487600 3534.91 2898.05 0 6432.96
487700 3546.36 2895.73 0 6442.09
487800 3557.23 2901.68 0 6458.91
487900 3566.53 2908.91 0 6475.44
488000 3568.25 2914.96 0 6483.21
488100 3562.11 2918.37 0 6480.48
488200 3553.46 2916.95 0 6470.41
488300 3552.76 2917.22 0 6469.99
488400 3554.52 2917.06 0 6471.58
488500 3558.05 2917.11 0 6475.16
488600 3562.71 2921.79 0 6484.5
488700 3568.98 2924.95 0 6493.93
488800 3566.65 2929.35 0 6496
488900 3561.03 2927.33 0 6488.35
489000 3552.89 2920.28 0 6473.17
489100 3549.39 2920.22 0 6469.61
489200 3548.19 2924.96 0 6473.15
489300 3549.32 2930.6 0 6479.91
489400 3551.96 2930.43 0 6482.39
489500 3554.84 2936.18 0 6491.01
489600 3559.24 2940.3 0 6499.53
489700 3564.71 2946.64 0 6511.35
489800 3569.82 2956.08 0 6525.9
489900 3568.7 2955.62 0 6524.33
490000 3558.02 2959.23 0 6517.25
490100 3546.07 2954.71 0 6500.78
490200 3531.54 2946.43 0 6477.97
490300 3513.14 2939.12 0 6452.26
490400 3499.41 2940.31 0 6439.72
490500 3493.69 2945.17 0 6438.85
490600 3489.32 2956.69 0 6446.01
490700 3490.76 2972.3 0 6463.06
490800 3491.04 2981.14 0 6472.18
490900 3497.21 2990.55 0 6487.76
491000 3505.41 2997.07 0 6502.48
491100 3513.75 3005.87 0 6519.63
491200 3520.29 3009.08 0 6529.37
491300 3522.99 3010.58 0 6533.57
491400 3525.34 3010.85 0 6536.19
491500 3526.6 3012.93 0 6539.53
491600 3536.12 3015.7 0 6551.82
491700 3545.3 3020.67 0 6565.97
491800 3545.07 3032.35 0 6577.42
491900 3538.39 3043.58 0 6581.97
492000 3531.84 3045.9 0 6577.75
492100 3526.72 3045.12 0 6571.84
492200 3523.49 3039.32 0 6562.8
492300 3522.5 3034.14 0 6556.63
492400 3521.34 3029.42 0 6550.76
492500 3520.01 3020.66 0 6540.68
492600 3516.69 3022.73 0 6539.42
492700 3509.67 3020.7 0 6530.38
492800 3500.14 3014.8 0 6514.95
492900 3495.81 3012.47 0 6508.28
493000 3497.72 3021.42 0 6519.14
493100 3507.25 3026.57 0 6533.82
493200 3509.59 3022.73 0 6532.32
493300 3507 3019.18 0 6526.18
493400 3508.83 3017.65 0 6526.48
493500 3509.98 3020.55 0 6530.53
493600 3500.93 3025.3 0 6526.23
493700 3494.26 3026.71 0 6520.97
493800 3493.88 3036.58 0 6530.46
493900 3488.91 3049.52 0 6538.43
494000 3481.76 3060.26 0 6542.02
494100 3477.43 3068.2 0 6545.63
494200 3476.17 3080.95 0 6557.13
494300 3477.55 3089.74 0 6567.29
494400 3479.46 3089.36 0 6568.82
494500 3482.2 3085.47 0 6567.67
494600 3492.21 3080.97 0 6573.18
494700 3501.12 3075.22 0 6576.34
494800 3508.14 3069.21 0 6577.35
494900 3504 3065.88 0 6569.88
495000 3500.16 3063.77 0 6563.93
495100 3502.67 3065.03 0 6567.7
495200 3502.67 3068.95 0 6571.62
495300 3504.97 3069.11 0 6574.09
495400 3507.81 3068.76 0 6576.57
495500 3514.49 3069.58 0 6584.07
495600 3516.11 3064.99 0 6581.1
495700 3516.4 3062.71 0 6579.11
495800 3517.54 3061.61 0 6579.16
495900 3517.31 3060.03 0 6577.34
496000 3522.27 3060.58 0 6582.84
496100 3532.05 3066.45 0 6598.5
496200 3537.48 3073.87 0 6611.35
496300 3543.66 3078.14 0 6621.8
496400 3545.17 3078.49 0 6623.66
496500 3549.73 3079.15 0 6628.88
496600 3553 3080.61 0 6633.61
496700 3555.43 3081.16 0 6636.59
496800 3555.69 3076.94 0 6632.63
496900 3556.19 3078.58 0 6634.77
497000 3567.06 3075.97 0 6643.03
497100 3574.89 3070.74 0 6645.63
497200 3577.04 3075.92 0 6652.97
497300 3576.16 3084.81 0 6660.97
497400 3578.83 3088.31 0 6667.14
497500 3582.59 3091.13 0 6673.71
497600 3579.25 3101.21 0 6680.45
497700 3580.16 3107.38 0 6687.54
497800 3583.26 3110.31 0 6693.56
497900 3589.21 3118.71 0 6707.93
498000 3591.77 3119.83 0 6711.6
498100 3592.42 3115.97 0 6708.39
498200 3588.34 3108.31 0 6696.65
498300 3589.37 3103.8 0 6693.16
498400 3598.65 3102.1 0 6700.75
498500 3601.89 3102.5 0 6704.38
498600 3605.84 3096.29 0 6702.13
498700 3612.42 3093.73 0 6706.15
498800 3617.8 3091.69 0 6709.49
498900 3617.37 3098 0 6715.37
499000 3618.91 3110.73 0 6729.65
499100 3628.3 3122.07 0 6750.37
499200 3629.43 3120.61 0 6750.04
499300 3630.27 3109.26 0 6739.53
499400 3620.28 3103.36 0 6723.64
499500 3615.08 3099.83 0 6714.91
499600 3606.84 3100.35 0 6707.19
499700 3595.73 3101.93 0 6697.66
499800 3584.29 3100.62 0 6684.91
499900 3582.64 3095.51 0 6678.16
500000 3583.46 3090.36 0 6673.82
500100 3581.06 3082.79 0 6663.85
500200 3580.46 3080.21 0 6660.67
500300 3586.12 3079.26 0 6665.39
500400 3600.95 3072.09 0 6673.04
500500 3617.77 3062.06 0 6679.82
500600 3635.75 3057.54 0 6693.29
500700 3649.93 3052.55 0 6702.47
500800 3651.65 3048.48 0 6700.13
500900 3647.43 3038.29 0 6685.72
501000 3642.4 3034.68 0 6677.08
501100 3641.05 3025.07 0 6666.13
501200 3645.32 3018.15 0 6663.47
501300 3648.42 3022.71 0 6671.13
501400 3648.4 3023.91 0 6672.31
501500 3641.65 3030.15 0 6671.79
501600 3643.74 3041.6 0 6685.35
501700 3648.91 3052.05 0 6700.96
501800 3646.49 3054.3 0 6700.78
501900 3647.35 3053.4 0 6700.74
502000 3647.08 3051.8 0 6698.88
502100 3644.02 3049.96 0 6693.97
502200 3636.39 3044.01 0 6680.4
502300 3631.08 3043.84 0 6674.92
502400 3622.52 3041.2 0 6663.73
502500 3611.11 3030.5 0 6641.61
502600 3605.51 3022.75 0 6628.26
502700 3601.42 3015.15 0 6616.57
502800 3596.24 3015.88 0 6612.12
502900 3593.52 3011.3 0 6604.82
503000 3596.03 3004.65 0 6600.68
503100 3597.59 3003.06 0 6600.65
503200 3599.14 2996.85 0 6595.98
503300 3598.82 2993.08 0 6591.9
503400 3596.58 2990.25 0 6586.83
503500 3600.63 2983.39 0 6584.02
503600 3608.69 2975.6 0 6584.28
503700 3611.05 2972.64 0 6583.69
503800 3614.23 2971.13 0 6585.36
503900 3616.56 2969.9 0 6586.46
504000 3613.5 2970.86 0 6584.36
504100 3608.25 2977.41 0 6585.66
504200 3610.59 2983.77 0 6594.36
504300 3610.73 2986.66 0 6597.38
504400 3608.27 2990.53 0 6598.8
504500 3613.54 2993.43 0 6606.98
504600 3620.26 2999.73 0 6619.99
504700 3629.45 3003.53 0 6632.98
504800 3641.33 3007.39 0 6648.72
504900 3643.98 3007.88 0 6651.86
505000 3649.23 3010.15 0 6659.38
505100 3648.89 3013.94 0 6662.84
505200 3645.64 3017.71 0 6663.35
505300 3645.71 3018.33 0 6664.04
505400 3644.89 3027.22 0 6672.11
505500 3640.24 3027.58 0 6667.82
505600 3636.11 3028.28 0 6664.4
505700 3629.6 3034.03 0 6663.63
505800 3624.92 3035.39 0 6660.31
505900 3622.37 3042.78 0 6665.15
506000 3619.37 3047.06 0 6666.43
506100 3618.65 3050.7 0 6669.35
506200 3617.18 3057.04 0 6674.22
506300 3616.07 3066.75 0 6682.82
506400 3613.11 3079.39 0 6692.5
506500 3614.88 3089.47 0 6704.35
506600 3621.01 3094.79 0 6715.81
506700 3618.7 3099.35 0 6718.05
506800 3612.5 3099.88 0 6712.37
506900 3610.82 3096.28 0 6707.1
507000 3612.02 3094.53 0 6706.56
507100 3622.13 3095.1 0 6717.24
507200 3625.27 3097.6 0 6722.88
507300 3627.88 3105.65 0 6733.53
507400 3630.89 3109.61 0 6740.5
507500 3636.95 3108.07 0 6745.03
507600 3640.65 3106.14 0 6746.79
507700 3642.95 3099.69 0 6742.65
507800 3635.34 3089.94 0 6725.28
507900 3628.58 3085.18 0 6713.76
508000 3631.4 3082.32 0 6713.72
508100 3642.57 3084.29 0 6726.86
508200 3651.52 3087.09 0 6738.61
508300 3660.21 3085.06 0 6745.27
508400 3663.03 3086.89 0 6749.92
508500 3665.75 3090.99 0 6756.74
508600 3667.27 3100.78 0 6768.04
508700 3668.1 3102.67 0 6770.76
508800 3668.55 3104.59 0 6773.13
508900 3672.35 3112.95 0 6785.3
509000 3672.09 3119.93 0 6792.02
509100 3671.5 3117.04 0 6788.54
509200 3670.42 3117.91 0 6788.33
509300 3668.97 3117.59 0 6786.56
509400 3672.44 3114.75 0 6787.19
509500 3685.28 3110.48 0 6795.76
509600 3697.8 3110.54 0 6808.34
509700 3706.05 3111.06 0 6817.12
509800 3719.2 3112.88 0 6832.09
509900 3720.58 3111.92 0 6832.5
510000 3720.85 3114.79 0 6835.65
510100 3724.72 3122.63 0 6847.36
510200 3726.37 3129.79 0 6856.16
510300 3734.74 3135.32 0 6870.06
510400 3738.73 3144.69 0 6883.42
510500 3737.65 3147.35 0 6885
510600 3733.86 3143.99 0 6877.85
510700 3723.62 3149.9 0 6873.52
510800 3717.47 3158.65 0 6876.12
510900 3714.34 3169.12 0 6883.46
511000 3710.8 3175.03 0 6885.83
511100 3702.33 3173.16 0 6875.48
511200 3694.84 3171.49 0 6866.33
511300 3689.53 3162.22 0 6851.75
511400 3687.18 3155.52 0 6842.7
511500 3690.3 3157.56 0 6847.86
511600 3693.38 3163.78 0 6857.17
511700 3697.52 3166.08 0 6863.6
511800 3697.36 3168.69 0 6866.05
511900 3695.36 3176.32 0 6871.68
512000 3691.42 3182.67 0 6874.09
512100 3685.2 3185.26 0 6870.46
512200 3684.83 3189.15 0 6873.98
512300 3682.48 3192.19 0 6874.67
512400 3682.98 3189.65 0 6872.63
512500 3685.82 3187.47 0 6873.29
512600 3686.31 3187.64 0 6873.96
512700 3685.49 3193.38 0 6878.87
512800 3678.35 3202.16 0 6880.52
512900 3679.33 3203.38 0 6882.72
513000 3677.78 3203.71 0 6881.49
513100 3666.65 3202.59 0 6869.24
513200 3655.84 3204.15 0 6859.99
513300 3651.42 3200.5 0 6851.92
513400 3650.16 3196.39 0 6846.54
513500 3657.03 3188.33 0 6845.36
513600 3651.19 3181.03 0 6832.21
513700 3637.25 3183.72 0 6820.96
513800 3633.96 3186.36 0 6820.31
513900 3639.14 3192.17 0 6831.3
514000 3642.29 3189.89 0 6832.19
514100 3637.41 3173.88 0 6811.29
514200 3634.97 3161.15 0 6796.13
514300 3634.31 3156.23 0 6790.54
514400 3641.82 3159.77 0 6801.58
514500 3645.05 3165.98 0 6811.03
514600 3644.86 3169.82 0 6814.67
514700 3640.01 3164.95 0 6804.96
514800 3631.13 3162.88 0 6794.01
514900 3625.36 3161.89 0 6787.25
515000 3623.56 3169.62 0 6793.18
515100 3627.31 3173.21 0 6800.52
515200 3631.55 3172.03 0 6803.59
515300 3634.56 3175.63 0 6810.19
515400 3634.52 3184.8 0 6819.32
515500 3626.71 3191.9 0 6818.61
515600 3620.3 3195.8 0 6816.1
515700 3622.22 3196.46 0 6818.68
515800 3618.03 3193.79 0 6811.82
515900 3615.76 3193.07 0 6808.83
516000 3613.8 3196.8 0 6810.6
516100 3609.04 3196.57 0 6805.6
516200 3603.42 3194.99 0 6798.41
516300 3591.79 3183.67 0 6775.47
516400 3587.83 3173.99 0 6761.82
516500 3591.54 3169.86 0 6761.4
516600 3589.57 3162.22 0 6751.79
516700 3597.93 3156 0 6753.93
516800 3608.7 3148.22 0 6756.91
516900 3612.88 3145.39 0 6758.27
517000 3614.59 3143.7 0 6758.29
517100 3612.04 3142.87 0 6754.91
517200 3608.64 3146.71 0 6755.36
517300 3606.55 3151.21 0 6757.76
517400 3610.3 3160.2 0 6770.49
517500 3613.54 3168.64 0 6782.18
517600 3609.94 3171.13 0 6781.07
517700 3605.21 3173.66 0 6778.87
517800 3598.16 3175.19 0 6773.35
517900 3598.11 3176.68 0 6774.79
518000 3595.79 3180.94 0 6776.73
518100 3593.85 3185.97 0 6779.83
518200 3592.69 3199.9 0 6792.59
518300 3586.07 3215.71 0 6801.78
518400 3580.73 3220.73 0 6801.45
518500 3574.66 3213.61 0 6788.27
518600 3568.97 3208.27 0 6777.25
518700 3564.18 3209.36 0 6773.54
518800 3560.06 3215.01 0 6775.06
518900 3558.29 3214.3 0 6772.6
519000 3559.58 3222.47 0 6782.05
519100 3558.13 3234.78 0 6792.9
519200 3547.74 3230.66 0 6778.4
519300 3548.16 3224.33 0 6772.49
519400 3548.48 3226.12 0 6774.6
519500 3545.25 3235.32 0 6780.56
519600 3553.65 3238.94 0 6792.59
519700 3555.44 3244.09 0 6799.53
519800 3554.96 3245.11 0 6800.07
519900 3559.9 3240.93 0 6800.83
520000 3564.39 3240.98 0 6805.37
520100 3560.47 3248.24 0 6808.71
520200 3557.23 3247.99 0 6805.22
520300 3554.57 3247.23 0 6801.8
520400 3554.77 3250.14 0 6804.92
520500 3553.39 3254.72 0 6808.11
520600 3543.42 3252.22 0 6795.63
520700 3543.26 3255.08 0 6798.34
520800 3545.76 3259.71 0 6805.47
520900 3555.02 3263.42 0 6818.43
521000 3568.37 3264.79 0 6833.16
521100 3573.22 3258.38 0 6831.6
521200 3567.8 3260.57 0 6828.37
521300 3561.95 3261.52 0 6823.47
521400 3563.08 3267.86 0 6830.94
521500 3566.48 3279.24 0 6845.72
521600 3573.73 3284.89 0 6858.61
521700 3570.8 3290.32 0 6861.12
521800 3561.08 3295.66 0 6856.74
521900 3556.33 3300.05 0 6856.38
522000 3549.1 3297.8 0 6846.9
522100 3550.76 3295.66 0 6846.42
522200 3548.57 3293.75 0 6842.33
522300 3541.64 3292.91 0 6834.55
522400 3539.09 3287.97 0 6827.06
522500 3539.56 3281.89 0 6821.45
522600 3541.78 3278.62 0 6820.4
522700 3539.18 3278.66 0 6817.84
522800 3538.23 3277.01 0 6815.25
522900 3531.54 3274.38 0 6805.92
523000 3526.51 3272.28 0 6798.79
523100 3528.84 3265.56 0 6794.41
523200 3530.3 3259.87 0 6790.17
523300 3529.28 3260 0 6789.29
523400 3523.53 3262.61 0 6786.14
523500 3515.59 3265.96 0 6781.55
523600 3506.27 3273.51 0 6779.78
523700 3499.44 3275.63 0 6775.07
523800 3496.48 3268.56 0 6765.04
523900 3500.99 3264.11 0 6765.1
524000 3506.72 3258.98 0 6765.7
524100 3509.11 3250.6 0 6759.72
524200 3504.27 3246.41 0 6750.67
524300 3505.39 3246.31 0 6751.71
524400 3503.43 3239.66 0 6743.09
524500 3498.62 3236.81 0 6735.43
524600 3502.46 3243 0 6745.46
524700 3506.43 3250.67 0 6757.11
524800 3502.04 3254.01 0 6756.05
524900 3497.77 3260.17 0 6757.94
525000 3505.35 3264.67 0 6770.02
525100 3519.06 3274.6 0 6793.66
525200 3515.73 3285.04 0 6800.77
525300 3500.67 3289.55 0 6790.21
525400 3494.84 3292.98 0 6787.82
525500 3493.56 3295.32 0 6788.87
525600 3490.53 3297.13 0 6787.66
525700 3495.84 3299.41 0 6795.25
525800 3501.36 3306.01 0 6807.37
525900 3502.24 3316.62 0 6818.86
526000 3497.69 3317.95 0 6815.65
526100 3487.53 3309.15 0 6796.69
526200 3481.55 3301.33 0 6782.88
526300 3482.8 3294.06 0 6776.86
526400 3478.18 3287.13 0 6765.31
526500 3475.4 3283.21 0 6758.62
526600 3479.98 3291.6 0 6771.58
526700 3481.34 3312.11 0 6793.45
526800 3480.22 3331.31 0 6811.54
526900 3484.67 3343.24 0 6827.9
527000 3478.49 3350.73 0 6829.22
527100 3473.89 3348.69 0 6822.58
527200 3469.41 3342.35 0 6811.76
527300 3469.14 3334.13 0 6803.27
527400 3475.76 3325.84 0 6801.6
527500 3482.59 3314.82 0 6797.41
527600 3486.71 3309.8 0 6796.51
527700 3484.94 3311.17 0 6796.11
527800 3481.15 3312.68 0 6793.83
527900 3480.24 3301.58 0 6781.82
528000 3484.85 3294.32 0 6779.17
528100 3485.34 3292.79 0 6778.13
528200 3482.48 3294.38 0 6776.86
528300 3480.05 3294.04 0 6774.09
528400 3478.55 3295.96 0 6774.51
528500 3479.79 3294.63 0 6774.42
528600 3480.4 3292.27 0 6772.68
528700 3481.32 3292.75 0 6774.08
528800 3484.73 3292.19 0 6776.92
528900 3492.17 3290.8 0 6782.97
529000 3489.09 3291.25 0 6780.35
529100 3490.93 3289.96 0 6780.89
529200 3498.38 3294.95 0 6793.33
529300 3503.88 3301.39 0 6805.27
529400 3503.36 3310.95 0 6814.31
529500 3508.73 3317.06 0 6825.79
529600 3511.17 3326.26 0 6837.43
529700 3505.59 3334.83 0 6840.42
529800 3503.4 3344.88 0 6848.28
529900 3498.69 3345.37 0 6844.06
530000 3493.42 3349.83 0 6843.26
530100 3494.62 3353.97 0 6848.59
530200 3498.41 3353.26 0 6851.67
530300 3494.48 3347.87 0 6842.36
530400 3488.65 3341.22 0 6829.87
530500 3483.48 3334.69 0 6818.17
530600 3470.57 3325.94 0 6796.51
530700 3467.91 3315.28 0 6783.19
530800 3475.32 3307.52 0 6782.84
530900 3481.09 3305.79 0 6786.88
531000 3480.55 3301.51 0 6782.07
531100 3473.72 3307.22 0 6780.94
531200 3467.46 3315.68 0 6783.14
531300 3464.69 3320.73 0 6785.42
531400 3457.17 3314.88 0 6772.04
531500 3451.32 3310.53 0 6761.85
531600 3448.42 3308.99 0 6757.42
531700 3452.19 3314.57 0 6766.75
531800 3450.18 3310.89 0 6761.07
531900 3447.01 3306.58 0 6753.59
532000 3445.51 3302.83 0 6748.34
532100 3446.34 3301.1 0 6747.44
532200 3451.28 3301.54 0 6752.82
532300 3454.69 3305.38 0 6760.07
532400 3458.45 3306.89 0 6765.34
532500 3459.46 3308.72 0 6768.19
532600 3461.97 3309.57 0 6771.54
532700 3467.01 3316.04 0 6783.05
532800 3471.36 3320.24 0 6791.6
532900 3470.87 3320.38 0 6791.25
533000 3464.68 3319.72 0 6784.4
533100 3456.25 3324.79 0 6781.04
533200 3454.84 3326.98 0 6781.81
533300 3459.08 3332.73 0 6791.8
533400 3462.48 3330.92 0 6793.4
533500 3464.46 3325.28 0 6789.74
533600 3464.18 3330.02 0 6794.2
533700 3471.84 3339.19 0 6811.03
533800 3479.54 3346.35 0 6825.89
533900 3488.37 3346.05 0 6834.42
534000 3487.56 3339.29 0 6826.85
534100 3483.4 3339.82 0 6823.23
534200 3483.84 3337.9 0 6821.74
534300 3486.21 3335.72 0 6821.92
534400 3492.07 3334.62 0 6826.69
534500 3500.53 3321.26 0 6821.79
534600 3507.57 3305.01 0 6812.58
534700 3515.21 3304.73 0 6819.94
534800 3523.53 3309.49 0 6833.01
534900 3532.02 3311.35 0 6843.36
535000 3537.36 3312.46 0 6849.82
535100 3549.9 3312.93 0 6862.83
535200 3558.25 3319.52 0 6877.76
535300 3560.31 3326.51 0 6886.82
535400 3563.36 3326.82 0 6890.18
535500 3568.52 3327.15 0 6895.67
535600 3574.12 3331.02 0 6905.14
535700 3577.61 3332.81 0 6910.42
535800 3569.25 3329.2 0 6898.44
535900 3559.77 3325.07 0 6884.83
536000 3552.75 3317.43 0 6870.18
536100 3549.28 3311.61 0 6860.88
536200 3543.35 3309.12 0 6852.47
536300 3532.58 3315.15 0 6847.73
536400 3527.76 3317.79 0 6845.56
536500 3525.39 3313.51 0 6838.9
536600 3522 3313.31 0 6835.31
536700 3524.67 3321.89 0 6846.56
536800 3528.02 3326.21 0 6854.22
536900 3533.97 3326.85 0 6860.82
537000 3533.48 3326.92 0 6860.41
537100 3535.76 3321.19 0 6856.96
537200 3546.52 3321.22 0 6867.74
537300 3544.33 3326.76 0 6871.09
537400 3548.77 3327.18 0 6875.94
537500 3552.1 3328.27 0 6880.37
537600 3544.78 3333.7 0 6878.47
537700 3535.73 3338.92 0 6874.65
537800 3532.84 3340.87 0 6873.7
537900 3527.28 3342.6 0 6869.88
538000 3522.5 3346.06 0 6868.55
538100 3522.1 3350.59 0 6872.69
538200 3518.66 3357.26 0 6875.92
538300 3513.92 3361.02 0 6874.95
538400 3514.33 3364.3 0 6878.63
538500 3518.84 3366.18 0 6885.03
538600 3513.65 3374.42 0 6888.08
538700 3510.29 3375.59 0 6885.88
538800 3513.35 3374.17 0 6887.52
538900 3512.61 3376.64 0 6889.26
539000 3507.56 3384.42 0 6891.98
539100 3512.1 3384.48 0 6896.58
539200 3523.85 3385.75 0 6909.6
539300 3529.27 3387.97 0 6917.24
539400 3525.14 3387.46 0 6912.59
539500 3522.62 3388.86 0 6911.48
539600 3517.43 3384.01 0 6901.44
539700 3506.66 3384.37 0 6891.03
539800 3503.54 3380.67 0 6884.2
539900 3505.77 3378.91 0 6884.68
540000 3509.55 3378.6 0 6888.16
540100 3519.79 3380.19 0 6899.97
540200 3536.9 3379.14 0 6916.03
540300 3545.73 3370.63 0 6916.37
540400 3555.25 3364.33 0 6919.57
540500 3555.6 3367.49 0 6923.1
540600 3555.25 3369.36 0 6924.62
540700 3554.75 3370.42 0 6925.17
540800 3563.59 3374.94 0 6938.53
540900 3568.56 3383.4 0 6951.96
541000 3574.3 3382.82 0 6957.13
541100 3578.67 3378.37 0 6957.04
541200 3578.91 3379.45 0 6958.36
541300 3579.91 3379.25 0 6959.16
541400 3582.21 3379.71 0 6961.92
541500 3585.24 3380.41 0 6965.65
541600 3588.03 3383.55 0 6971.59
541700 3597.78 3385.57 0 6983.34
541800 3602.1 3386.26 0 6988.37
541900 3606.78 3381.73 0 6988.51
542000 3607.81 3382.32 0 6990.13
542100 3603.64 3391.56 0 6995.19
542200 3602.84 3394.06 0 6996.89
542300 3601.75 3386.52 0 6988.27
542400 3603.7 3378.24 0 6981.94
542500 3605.26 3371.96 0 6977.22
542600 3610.5 3366.47 0 6976.97
542700 3620.36 3367.67 0 6988.03
542800 3627.98 3369.43 0 6997.41
542900 3629.7 3362.92 0 6992.62
543000 3634.47 3359.26 0 6993.72
543100 3629.42 3355.52 0 6984.94
543200 3626.05 3351.73 0 6977.78
543300 3622.16 3345.75 0 6967.91
543400 3616.18 3346.2 0 6962.38
543500 3612.08 3361.05 0 6973.12
543600 3609.34 3378.03 0 6987.36
543700 3608.37 3388.55 0 6996.92
543800 3606.54 3393.28 0 6999.82
543900 3615.38 3394.84 0 7010.23
544000 3628.89 3396.95 0 7025.85
544100 3642.26 3398.88 0 7041.14
544200 3656.93 3391.68 0 7048.61
544300 3662.1 3386.41 0 7048.51
544400 3670.24 3385.24 0 7055.48
544500 3670.36 3387.74 0 7058.1
544600 3672.19 3389.8 0 7061.99
544700 3666.87 3393.48 0 7060.35
544800 3667.98 3397.41 0 7065.39
544900 3673.06 3400 0 7073.06
545000 3683.25 3399.61 0 7082.85
545100 3685.16 3399.74 0 7084.91
545200 3682.91 3398.18 0 7081.1
545300 3677.56 3394.8 0 7072.36
545400 3669.68 3391.04 0 7060.72
545500 3667.89 3380.28 0 7048.17
545600 3663.14 3370.64 0 7033.78
545700 3657.77 3363.53 0 7021.3
545800 3659.53 3358.28 0 7017.81
545900 3660.84 3352.27 0 7013.11
546000 3664.79 3348.57 0 7013.36
546100 3672.5 3348.49 0 7020.99
546200 3678.24 3356.29 0 7034.53
546300 3681.08 3357.83 0 7038.91
546400 3691.63 3356.07 0 7047.7
546500 3711.84 3360.12 0 7071.95
546600 3721.4 3371.03 0 7092.43
546700 3720.79 3384.06 0 7104.84
546800 3727.29 3397.5 0 7124.79
546900 3731.19 3401.34 0 7132.53
547000 3725.66 3401.08 0 7126.73
547100 3718.61 3403.1 0 7121.72
547200 3706.44 3400.39 0 7106.83
547300 3699.56 3391.64 0 7091.2
547400 3707.83 3393.02 0 7100.84
547500 3715.33 3399.77 0 7115.1
547600 3717.83 3404.59 0 7122.42
547700 3722.26 3411.02 0 7133.28
547800 3735.89 3419.46 0 7155.35
547900 3751.36 3418.51 0 7169.87
548000 3758.95 3419.39 0 7178.34
548100 3762.25 3419.41 0 7181.66
548200 3759.8 3422.79 0 7182.59
548300 3755.12 3428.69 0 7183.8
548400 3749.64 3431.39 0 7181.03
548500 3746.12 3431.97 0 7178.09
548600 3743.92 3438.58 0 7182.5
548700 3745.62 3438.58 0 7184.19
548800 3749.88 3436.74 0 7186.62
548900 3756.57 3431.58 0 7188.15
549000 3760.12 3431.1 0 7191.22
549100 3761.58 3432.57 0 7194.14
549200 3767.02 3436.96 0 7203.98
549300 3772.58 3433.15 0 7205.72
549400 3776.73 3427.91 0 7204.64
549500 3779.92 3432.49 0 7212.41
549600 3783.88 3430.61 0 7214.49
549700 3783.6 3429.42 0 7213.02
549800 3787.1 3423.99 0 7211.08
549900 3791.48 3418.91 0 7210.39
