# Time-averaged data for fix 4
# TimeStep c_1[1] c_1[2] c_1[3] c_1[4]
34000 10.2885 18.3244 0 28.6129
34100 9.5534 18.8621 0 28.4155
34200 8.60279 18.8765 0 27.4793
34300 7.45731 18.8986 0 26.3559
34400 6.66 18.2275 0 24.8875
34500 5.79984 17.1601 0 22.96
34600 5.16095 16.0169 0 21.1779
34700 4.73875 14.9321 0 19.6709
34800 4.24082 14.1048 0 18.3456
34900 3.95523 13.3714 0 17.3266
35000 4.26305 12.423 0 16.6861
35100 4.93831 11.8281 0 16.7664
35200 5.86855 11.559 0 17.4275
35300 6.63506 11.4582 0 18.0932
35400 6.70766 10.8914 0 17.5991
35500 6.44586 10.1123 0 16.5581
35600 6.51853 9.71565 0 16.2342
35700 7.1053 9.32951 0 16.4348
35800 7.77151 8.77915 0 16.5507
35900 8.35651 8.11037 0 16.4669
36000 9.4049 7.59121 0 16.9961
36100 10.6713 7.46062 0 18.1319
36200 11.268 7.28542 0 18.5534
36300 11.7843 7.26403 0 19.0483
36400 11.919 7.29327 0 19.2123
36500 11.4158 7.78351 0 19.1993
36600 11.009 7.67701 0 18.686
36700 10.9581 7.6592 0 18.6173
36800 10.7324 7.40401 0 18.1364
36900 10.892 6.99345 0 17.8855
37000 11.0109 6.94093 0 17.9518
37100 10.7419 7.33078 0 18.0727
37200 10.3337 7.66644 0 18.0001
37300 10.3677 7.38331 0 17.751
37400 11.0219 6.91005 0 17.932
37500 11.9317 6.86606 0 18.7977
37600 12.2124 7.16975 0 19.3822
37700 11.9072 7.6666 0 19.5738
37800 11.4493 8.1189 0 19.5682
37900 11.3364 8.73666 0 20.0731
38000 11.7339 9.11778 0 20.8516
38100 12.933 10.2444 0 23.1773
38200 14.2334 11.7884 0 26.0219
38300 15.9023 13.0971 0 28.9995
38400 16.5195 13.3488 0 29.8683
38500 16.7169 13.504 0 30.2209
38600 16.6829 14.0495 0 30.7324
38700 16.6173 14.3815 0 30.9988
38800 16.6242 14.1412 0 30.7654
38900 17.0874 13.8959 0 30.9833
39000 16.7783 13.0402 0 29.8186
39100 16.261 12.5445 0 28.8055
39200 16.3373 12.731 0 29.0684
39300 16.9726 12.0243 0 28.9969
39400 16.9339 11.0151 0 27.9489
39500 17.0872 11.0623 0 28.1495
39600 16.9596 12.1648 0 29.1244
39700 15.5675 12.9587 0 28.5261
39800 13.8167 13.3643 0 27.181
39900 12.2792 13.9732 0 26.2524
40000 11.7248 15.6928 0 27.4176
40100 11.5621 17.4523 0 29.0144
40200 12.3003 19.7164 0 32.0167
40300 12.3213 20.7493 0 33.0706
40400 12.5067 20.2599 0 32.7665
40500 12.6314 19.9861 0 32.6175
40600 13.057 19.5215 0 32.5785
40700 13.5012 18.4001 0 31.9014
40800 13.6305 17.9255 0 31.556
40900 13.5648 18.1834 0 31.7482
41000 13.6937 18.7137 0 32.4074
41100 12.819 17.7518 0 30.5708
41200 12.7074 17.783 0 30.4904
41300 12.9034 17.506 0 30.4095
41400 13.5412 16.6986 0 30.2398
41500 14.4737 16.2898 0 30.7635
41600 15.2622 16.3528 0 31.615
41700 16.1576 16.0448 0 32.2023
41800 16.7241 16.0133 0 32.7374
41900 17.062 16.0066 0 33.0686
42000 17.1136 16.1747 0 33.2883
42100 17.4432 16.614 0 34.0572
42200 18.7795 17.0053 0 35.7847
42300 20.1936 17.2415 0 37.4351
42400 20.565 18.4784 0 39.0434
42500 20.3758 18.2554 0 38.6312
42600 19.6798 17.3457 0 37.0254
42700 19.943 16.9477 0 36.8907
42800 20.2215 16.0302 0 36.2517
42900 20.1978 15.153 0 35.3508
43000 20.3855 14.8292 0 35.2148
43100 19.602 14.8309 0 34.4329
43200 17.911 14.3064 0 32.2174
43300 16.7183 13.6062 0 30.3245
43400 17.071 13.1137 0 30.1848
43500 17.6262 12.7233 0 30.3495
43600 17.5469 12.3599 0 29.9068
43700 17.0743 12.5894 0 29.6637
43800 16.9863 12.4482 0 29.4346
43900 18.0891 11.6124 0 29.7016
44000 19.6822 10.8942 0 30.5764
44100 20.418 9.99749 0 30.4155
44200 20.5919 9.30958 0 29.9014
44300 19.8312 9.78658 0 29.6178
44400 19.3048 11.7662 0 31.0709
44500 19.3698 13.9315 0 33.3013
44600 19.6181 15.7809 0 35.3989
44700 19.902 17.2712 0 37.1732
44800 19.6433 18.0668 0 37.7101
44900 19.4237 18.9567 0 38.3805
45000 19.0933 19.6848 0 38.7781
45100 19.5479 20.007 0 39.555
45200 20.0252 19.4772 0 39.5024
45300 20.3422 18.386 0 38.7283
45400 20.8704 17.0056 0 37.876
45500 21.7046 15.6058 0 37.3104
45600 21.6435 14.7546 0 36.3982
45700 20.9368 13.8025 0 34.7393
45800 20.3961 12.9892 0 33.3854
45900 21.5932 13.0694 0 34.6626
46000 22.743 12.5672 0 35.3102
46100 23.7865 11.9636 0 35.75
46200 24.3965 12.0833 0 36.4799
46300 25.7909 12.2387 0 38.0296
46400 26.4749 14.0329 0 40.5078
46500 26.414 16.5379 0 42.9519
46600 27.0353 18.7386 0 45.7739
46700 28.446 20.2773 0 48.7232
46800 30.3869 21.0538 0 51.4408
46900 31.1829 21.2406 0 52.4235
47000 30.9014 21.1871 0 52.0885
47100 30.8515 20.3149 0 51.1664
47200 29.4469 18.4801 0 47.927
47300 28.0394 16.9157 0 44.9551
47400 26.8001 16.299 0 43.0991
47500 25.2298 16.1894 0 41.4193
47600 24.2167 16.2465 0 40.4632
47700 21.8099 16.1101 0 37.9199
47800 20.5957 16.0655 0 36.6612
47900 20.4282 15.975 0 36.4031
48000 20.2292 15.6962 0 35.9254
48100 19.9244 15.1558 0 35.0803
48200 19.6924 14.9231 0 34.6154
48300 19.8617 15.7974 0 35.6591
48400 21.3944 17.0218 0 38.4162
48500 23.0177 17.4576 0 40.4753
48600 23.7023 17.6655 0 41.3678
48700 22.6888 17.4732 0 40.162
48800 22.176 17.5834 0 39.7594
48900 22.1545 18.0252 0 40.1798
49000 21.4422 17.8682 0 39.3103
49100 20.2115 17.8059 0 38.0174
49200 19.676 18.0716 0 37.7476
49300 20.1859 17.6116 0 37.7975
49400 21.662 17.3424 0 39.0044
49500 22.4063 17.542 0 39.9483
49600 21.5773 18.1671 0 39.7444
49700 20.2333 19.3205 0 39.5538
49800 18.4005 20.7864 0 39.1869
49900 17.2675 21.6717 0 38.9392
50000 17.4649 22.0266 0 39.4914
50100 17.9066 21.9135 0 39.8201
50200 17.6986 21.3351 0 39.0337
50300 17.2169 20.3827 0 37.5996
50400 16.3057 20.093 0 36.3988
50500 15.1742 19.9367 0 35.1109
50600 14.843 20.6879 0 35.531
50700 15.1503 21.0197 0 36.1699
50800 15.5967 20.7471 0 36.3438
50900 16.6665 20.6973 0 37.3638
51000 17.097 20.5655 0 37.6625
51100 16.9351 19.9926 0 36.9277
51200 17.1695 19.6161 0 36.7856
51300 17.0321 18.7797 0 35.8119
51400 16.8069 17.6716 0 34.4784
51500 17.077 16.9824 0 34.0593
51600 17.6346 17.4909 0 35.1255
51700 16.8878 18.24 0 35.1278
51800 16.5621 18.3584 0 34.9205
51900 17.1019 19.3538 0 36.4556
52000 17.2638 21.7196 0 38.9834
52100 17.6998 23.2114 0 40.9112
52200 18.0685 23.8491 0 41.9176
52300 18.6291 24.4829 0 43.112
52400 19.2859 25.0781 0 44.364
52500 19.4613 25.8039 0 45.2651
52600 19.01 26.575 0 45.585
52700 18.1879 26.9994 0 45.1873
52800 17.2653 27.564 0 44.8293
52900 16.3122 27.3684 0 43.6806
53000 16.2417 26.7651 0 43.0068
53100 16.6763 28.004 0 44.6803
53200 17.0779 29.2198 0 46.2978
53300 18.1473 29.266 0 47.4133
53400 19.4719 28.7332 0 48.2051
53500 20.7365 27.79 0 48.5265
53600 21.0472 26.8469 0 47.8941
53700 21.5884 26.5892 0 48.1775
53800 22.1822 25.8846 0 48.0667
